0.890,0.0000000
0.889,0.0002333
0.888,0.0002917
0.887,0.0002667
0.886,0.0002083
0.885,0.0001083
0.884,0.0004833
0.883,0.0003000
0.882,0.0007833
0.881,0.0004583
0.880,0.0001333
0.879,0.0001333
0.878,0.0005750
0.877,0.0003250
0.876,0.0002167
0.875,0.0000833
0.874,0.0000000
0.873,0.0002167
0.872,0.0002833
0.871,0.0004417
0.870,0.0003417
0.869,0.0002583
0.868,0.0000583
0.867,0.0001667
0.866,0.0002917
0.865,0.0002667
0.864,0.0003750
0.863,0.0003250
0.862,0.0004167
0.861,0.0003250
0.860,0.0001583
0.859,0.0002333
0.858,0.0001083
0.857,0.0001333
0.856,0.0002667
0.855,0.0003500
0.854,0.0004333
0.853,0.0002667
0.852,0.0002500
0.851,0.0001833
0.850,0.0002917
0.849,0.0001583
0.848,0.0001250
0.847,0.0006167
0.846,0.0008750
0.845,0.0004250
0.844,0.0001083
0.843,0.0001167
0.842,0.0002333
0.841,0.0003667
0.840,0.0004083
0.839,0.0001917
0.838,0.0005833
0.837,0.0005833
0.836,0.0006250
0.835,0.0005583
0.834,0.0003833
0.833,0.0001500
0.832,0.0007667
0.831,0.0004333
0.830,0.0001750
0.829,0.0005250
0.828,0.0002667
0.827,0.0001333
0.826,0.0002333
0.825,0.0002000
0.824,0.0004667
0.823,0.0003083
0.822,0.0002000
0.821,0.0003833
0.820,0.0002250
0.819,0.0002333
0.818,0.0001667
0.817,0.0002417
0.816,0.0004750
0.815,0.0008333
0.814,0.0008750
0.813,0.0005750
0.812,0.0007250
0.811,0.0009500
0.810,0.0009833
0.809,0.0008333
0.808,0.0005500
0.807,0.0002417
0.806,0.0004083
0.805,0.0006083
0.804,0.0011250
0.803,0.0011583
0.802,0.0008917
0.801,0.0008833
0.800,0.0013250
0.799,0.0008833
0.798,0.0008417
0.797,0.0008333
0.796,0.0004917
0.795,0.0002500
0.794,0.0003000
0.793,0.0001500
0.792,0.0003250
0.791,0.0007667
0.790,0.0005000
0.789,0.0008583
0.788,0.0011500
0.787,0.0006250
0.786,0.0009167
0.785,0.0007583
0.784,0.0003167
0.783,0.0008917
0.782,0.0010167
0.781,0.0004667
0.780,0.0004500
0.779,0.0003583
0.778,0.0006250
0.777,0.0008500
0.776,0.0006167
0.775,0.0004083
0.774,0.0008500
0.773,0.0006500
0.772,0.0005000
0.771,0.0003083
0.770,0.0011333
0.769,0.0004917
0.768,0.0004917
0.767,0.0005167
0.766,0.0008000
0.765,0.0004833
0.764,0.0006417
0.763,0.0007083
0.762,0.0008917
0.761,0.0008167
0.760,0.0006500
0.759,0.0011583
0.758,0.0009250
0.757,0.0004000
0.756,0.0005167
0.755,0.0010833
0.754,0.0017500
0.753,0.0011500
0.752,0.0007000
0.751,0.0009750
0.750,0.0011750
0.749,0.0014750
0.748,0.0010833
0.747,0.0007250
0.746,0.0006250
0.745,0.0008167
0.744,0.0006417
0.743,0.0010083
0.742,0.0011250
0.741,0.0014750
0.740,0.0011167
0.739,0.0010917
0.738,0.0018500
0.737,0.0010083
0.736,0.0004500
0.735,0.0008333
0.734,0.0012250
0.733,0.0016000
0.732,0.0011917
0.731,0.0015667
0.730,0.0010750
0.729,0.0008750
0.728,0.0019500
0.727,0.0011917
0.726,0.0009000
0.725,0.0006167
0.724,0.0006083
0.723,0.0018500
0.722,0.0018917
0.721,0.0012333
0.720,0.0010333
0.719,0.0011333
0.718,0.0017750
0.717,0.0021083
0.716,0.0016000
0.715,0.0015500
0.714,0.0011167
0.713,0.0016083
0.712,0.0024333
0.711,0.0027417
0.710,0.0017833
0.709,0.0011167
0.708,0.0012917
0.707,0.0014667
0.706,0.0020833
0.705,0.0020000
0.704,0.0013000
0.703,0.0016500
0.702,0.0017917
0.701,0.0018333
0.700,0.0015250
0.699,0.0017667
0.698,0.0018000
0.697,0.0013917
0.696,0.0023167
0.695,0.0018000
0.694,0.0014833
0.693,0.0027500
0.692,0.0034250
0.691,0.0023833
0.690,0.0018333
0.689,0.0015167
0.688,0.0024417
0.687,0.0017583
0.686,0.0020083
0.685,0.0022000
0.684,0.0018083
0.683,0.0031333
0.682,0.0030500
0.681,0.0031500
0.680,0.0038500
0.679,0.0034000
0.678,0.0020500
0.677,0.0026833
0.676,0.0020083
0.675,0.0024667
0.674,0.0026250
0.673,0.0031417
0.672,0.0020333
0.671,0.0018000
0.670,0.0019833
0.669,0.0029250
0.668,0.0024333
0.667,0.0026500
0.666,0.0031750
0.665,0.0028583
0.664,0.0029333
0.663,0.0028583
0.662,0.0025750
0.661,0.0035167
0.660,0.0040833
0.659,0.0032333
0.658,0.0028917
0.657,0.0036833
0.656,0.0026833
0.655,0.0030000
0.654,0.0037250
0.653,0.0039083
0.652,0.0028000
0.651,0.0039917
0.650,0.0043083
0.649,0.0030333
0.648,0.0026083
0.647,0.0036333
0.646,0.0039083
0.645,0.0034000
0.644,0.0041583
0.643,0.0034000
0.642,0.0032417
0.641,0.0025250
0.640,0.0044333
0.639,0.0040167
0.638,0.0047750
0.637,0.0049000
0.636,0.0034583
0.635,0.0051083
0.634,0.0048667
0.633,0.0036083
0.632,0.0040417
0.631,0.0045667
0.630,0.0041833
0.629,0.0043417
0.628,0.0057167
0.627,0.0054583
0.626,0.0045250
0.625,0.0055083
0.624,0.0060917
0.623,0.0042083
0.622,0.0048417
0.621,0.0056333
0.620,0.0044167
0.619,0.0044417
0.618,0.0054417
0.617,0.0047583
0.616,0.0050667
0.615,0.0048000
0.614,0.0050750
0.613,0.0060917
0.612,0.0066667
0.611,0.0063000
0.610,0.0074167
0.609,0.0058333
0.608,0.0053500
0.607,0.0060500
0.606,0.0059833
0.605,0.0064833
0.604,0.0070333
0.603,0.0066583
0.602,0.0067917
0.601,0.0061000
0.600,0.0069833
0.599,0.0074667
0.598,0.0076417
0.597,0.0085167
0.596,0.0069583
0.595,0.0063500
0.594,0.0059417
0.593,0.0061583
0.592,0.0065417
0.591,0.0065417
0.590,0.0072250
0.589,0.0081500
0.588,0.0073667
0.587,0.0066167
0.586,0.0082750
0.585,0.0080333
0.584,0.0079333
0.583,0.0081250
0.582,0.0096500
0.581,0.0078000
0.580,0.0076083
0.579,0.0079833
0.578,0.0068083
0.577,0.0070917
0.576,0.0109583
0.575,0.0109833
0.574,0.0103167
0.573,0.0099333
0.572,0.0094917
0.571,0.0112833
0.570,0.0101000
0.569,0.0093583
0.568,0.0112083
0.567,0.0116000
0.566,0.0107917
0.565,0.0106833
0.564,0.0094000
0.563,0.0105250
0.562,0.0110583
0.561,0.0118083
0.560,0.0098000
0.559,0.0103417
0.558,0.0116667
0.557,0.0121417
0.556,0.0120167
0.555,0.0131667
0.554,0.0158333
0.553,0.0152250
0.552,0.0131667
0.551,0.0120250
0.550,0.0124250
0.549,0.0128750
0.548,0.0134250
0.547,0.0145583
0.546,0.0141000
0.545,0.0135000
0.544,0.0143250
0.543,0.0158083
0.542,0.0155167
0.541,0.0134417
0.540,0.0118917
0.539,0.0139917
0.538,0.0143333
0.537,0.0148083
0.536,0.0172000
0.535,0.0165417
0.534,0.0183417
0.533,0.0165917
0.532,0.0155083
0.531,0.0142250
0.530,0.0167833
0.529,0.0182083
0.528,0.0184083
0.527,0.0192917
0.526,0.0195417
0.525,0.0192917
0.524,0.0184000
0.523,0.0194583
0.522,0.0194833
0.521,0.0196250
0.520,0.0220500
0.519,0.0231917
0.518,0.0215250
0.517,0.0203000
0.516,0.0219917
0.515,0.0236167
0.514,0.0245917
0.513,0.0231417
0.512,0.0245167
0.511,0.0266250
0.510,0.0254500
0.509,0.0239333
0.508,0.0265750
0.507,0.0295750
0.506,0.0287333
0.505,0.0265083
0.504,0.0279083
0.503,0.0272083
0.502,0.0265667
0.501,0.0263417
0.500,0.0288250
0.499,0.0277500
0.498,0.0277333
0.497,0.0295167
0.496,0.0279750
0.495,0.0282000
0.494,0.0307417
0.493,0.0305250
0.492,0.0311083
0.491,0.0282083
0.490,0.0276000
0.489,0.0298000
0.488,0.0331167
0.487,0.0346583
0.486,0.0347167
0.485,0.0347917
0.484,0.0356917
0.483,0.0344167
0.482,0.0325333
0.481,0.0396917
0.480,0.0371667
0.479,0.0371083
0.478,0.0396250
0.477,0.0420167
0.476,0.0433833
0.475,0.0420917
0.474,0.0445083
0.473,0.0411167
0.472,0.0409500
0.471,0.0423167
0.470,0.0424667
0.469,0.0420250
0.468,0.0438000
0.467,0.0473250
0.466,0.0474167
0.465,0.0469167
0.464,0.0527583
0.463,0.0555167
0.462,0.0534667
0.461,0.0542750
0.460,0.0595917
0.459,0.0546083
0.458,0.0548667
0.457,0.0524667
0.456,0.0590167
0.455,0.0612333
0.454,0.0596333
0.453,0.0577583
0.452,0.0562500
0.451,0.0589667
0.450,0.0648583
0.449,0.0657667
0.448,0.0679833
0.447,0.0700917
0.446,0.0684667
0.445,0.0702000
0.444,0.0713417
0.443,0.0743583
0.442,0.0775917
0.441,0.0779917
0.440,0.0763167
0.439,0.0849167
0.438,0.0960000
0.437,0.0973750
0.436,0.0981917
0.435,0.0932417
0.434,0.0954333
0.433,0.0987750
0.432,0.1050417
0.431,0.1065917
0.430,0.1004750
0.429,0.1034417
0.428,0.1035917
0.427,0.1021250
0.426,0.1070000
0.425,0.1227083
0.424,0.1298500
0.423,0.1360250
0.422,0.1430083
0.421,0.1429167
0.420,0.1430833
0.419,0.1473583
0.418,0.1492583
0.417,0.1523667
0.416,0.1518750
0.415,0.1668583
0.414,0.1787917
0.413,0.1916500
0.412,0.2018083
0.411,0.2254917
0.410,0.2461500
0.409,0.2692917
0.408,0.2891750
0.407,0.3061000
0.406,0.3224333
0.405,0.3409000
0.404,0.3636333
0.403,0.3889500
0.402,0.4172333
0.401,0.4524417
0.400,0.4814583
0.399,0.5046000
0.398,0.5344917
0.397,0.5542500
0.396,0.5636750
0.395,0.5735750
0.394,0.5799750
0.393,0.5853667
0.392,0.5876083
0.391,0.5825833
0.390,0.5888750
0.389,0.5941833
0.388,0.5945583
0.387,0.6016167
0.386,0.5984333
0.385,0.6013833
0.384,0.5968917
0.383,0.5946417
0.382,0.5971750
0.381,0.5969917
0.380,0.6085917
0.379,0.6092667
0.378,0.5973500
0.377,0.5998333
0.376,0.6054083
0.375,0.6089250
0.374,0.6171250
0.373,0.6170250
0.372,0.6195833
0.371,0.6173417
0.370,0.6190333
0.369,0.6217500
0.368,0.6203083
0.367,0.6276083
0.366,0.6296250
0.365,0.6257833
0.364,0.6226917
0.363,0.6253667
0.362,0.6279083
0.361,0.6341833
0.360,0.6335083
0.359,0.6328667
0.358,0.6345000
0.357,0.6356000
0.356,0.6401417
0.355,0.6369417
0.354,0.6419083
0.353,0.6376167
0.352,0.6375667
0.351,0.6510333
0.350,0.6422583
0.349,0.6400750
0.348,0.6404000
0.347,0.6462083
0.346,0.6537500
0.345,0.6545833
0.344,0.6533583
0.343,0.6469083
0.342,0.6504917
0.341,0.6567417
0.340,0.6571750
0.339,0.6608250
0.338,0.6597083
0.337,0.6612250
0.336,0.6638167
0.335,0.6698083
0.334,0.6589750
0.333,0.6629750
0.332,0.6612583
0.331,0.6665083
0.330,0.6650417
0.329,0.6678417
0.328,0.6705417
0.327,0.6706750
0.326,0.6716417
0.325,0.6705500
0.324,0.6741000
0.323,0.6745667
0.322,0.6760917
0.321,0.6769667
0.320,0.6781833
0.319,0.6765667
0.318,0.6829833
0.317,0.6815417
0.316,0.6860500
0.315,0.6921333
0.314,0.6904750
0.313,0.6806833
0.312,0.6921833
0.311,0.6889083
0.310,0.6899500
0.309,0.6884167
0.308,0.6885833
0.307,0.6904167
0.306,0.6945333
0.305,0.6944250
0.304,0.6959417
0.303,0.7001667
0.302,0.6961083
0.301,0.6966833
0.300,0.6971500
0.299,0.7032083
0.298,0.7014583
0.297,0.7068500
0.296,0.6987667
0.295,0.7055083
0.294,0.7066583
0.293,0.7058667
0.292,0.7101750
0.291,0.7090750
0.290,0.7115083
0.289,0.7120417
0.288,0.7088333
0.287,0.7122167
0.286,0.7099333
0.285,0.7132667
0.284,0.7153000
0.283,0.7203583
0.282,0.7224417
0.281,0.7214417
0.280,0.7202333
0.279,0.7197250
0.278,0.7238083
0.277,0.7248500
0.276,0.7233583
0.275,0.7289500
0.274,0.7299333
0.273,0.7273167
0.272,0.7310000
0.271,0.7340750
0.270,0.7341167
0.269,0.7362917
0.268,0.7349917
0.267,0.7445750
0.266,0.7380917
0.265,0.7353417
0.264,0.7378333
0.263,0.7390000
0.262,0.7444417
0.261,0.7356667
0.260,0.7410667
0.259,0.7419000
0.258,0.7474417
0.257,0.7482583
0.256,0.7467917
0.255,0.7444500
0.254,0.7447417
0.253,0.7516917
0.252,0.7517333
0.251,0.7525417
0.250,0.7520667
0.249,0.7525000
0.248,0.7531000
0.247,0.7480583
0.246,0.7535083
0.245,0.7549083
0.244,0.7594583
0.243,0.7599000
0.242,0.7642917
0.241,0.7632083
0.240,0.7638250
0.239,0.7633333
0.238,0.7625750
0.237,0.7641333
0.236,0.7649750
0.235,0.7662000
0.234,0.7646667
0.233,0.7705667
0.232,0.7753500
0.231,0.7701167
0.230,0.7722583
0.229,0.7732167
0.228,0.7714833
0.227,0.7770833
0.226,0.7734750
0.225,0.7724917
0.224,0.7793167
0.223,0.7861167
0.222,0.7826250
0.221,0.7811167
0.220,0.7807917
0.219,0.7785333
0.218,0.7881333
0.217,0.7853250
0.216,0.7848250
0.215,0.7855250
0.214,0.7823333
0.213,0.7821083
0.212,0.7913333
0.211,0.7886167
0.210,0.7904917
0.209,0.7895833
0.208,0.7954417
0.207,0.7942750
0.206,0.7967750
0.205,0.8004833
0.204,0.8013667
0.203,0.7978333
0.202,0.8005333
0.201,0.8009667
0.200,0.8028000
0.199,0.8066833
0.198,0.8021000
0.197,0.8036250
0.196,0.8036000
0.195,0.8105000
0.194,0.8072000
0.193,0.8019583
0.192,0.8115167
0.191,0.8094500
0.190,0.8102000
0.189,0.8137583
0.188,0.8121333
0.187,0.8133583
0.186,0.8102917
0.185,0.8212167
0.184,0.8200167
0.183,0.8165750
0.182,0.8224000
0.181,0.8158667
0.180,0.8204417
0.179,0.8239583
0.178,0.8243167
0.177,0.8282000
0.176,0.8228083
0.175,0.8210833
0.174,0.8247250
0.173,0.8268750
0.172,0.8334583
0.171,0.8315500
0.170,0.8333417
0.169,0.8311833
0.168,0.8305500
0.167,0.8349250
0.166,0.8331083
0.165,0.8352333
0.164,0.8370583
0.163,0.8404750
0.162,0.8404667
0.161,0.8435917
0.160,0.8367917
0.159,0.8415583
0.158,0.8421667
0.157,0.8426833
0.156,0.8449167
0.155,0.8444167
0.154,0.8462833
0.153,0.8442250
0.152,0.8522500
0.151,0.8499667
0.150,0.8487250
0.149,0.8505000
0.148,0.8527583
0.147,0.8476917
0.146,0.8547000
0.145,0.8559750
0.144,0.8560500
0.143,0.8585500
0.142,0.8574667
0.141,0.8553750
0.140,0.8653000
0.139,0.8613417
0.138,0.8633083
0.137,0.8660750
0.136,0.8639500
0.135,0.8660333
0.134,0.8689417
0.133,0.8652083
0.132,0.8675333
0.131,0.8680000
0.130,0.8696833
0.129,0.8696417
0.128,0.8716667
0.127,0.8779417
0.126,0.8704417
0.125,0.8750083
0.124,0.8758917
0.123,0.8777667
0.122,0.8795667
0.121,0.8788500
0.120,0.8823667
0.119,0.8794833
0.118,0.8821417
0.117,0.8823000
0.116,0.8810583
0.115,0.8854250
0.114,0.8864833
0.113,0.8865917
0.112,0.8863667
0.111,0.8944833
0.110,0.8859000
0.109,0.8901750
0.108,0.8940083
0.107,0.8968750
0.106,0.8937667
0.105,0.8963167
0.104,0.8956333
0.103,0.8969083
0.102,0.8996417
0.101,0.9006083
0.100,0.9004833
0.099,0.8988583
0.098,0.8958917
0.097,0.9068667
0.096,0.9020250
0.095,0.9070833
0.094,0.9068000
0.093,0.9060917
0.092,0.9077500
0.091,0.9122167
0.090,0.9109667
0.089,0.9089417
0.088,0.9132167
0.087,0.9115250
0.086,0.9127000
0.085,0.9154333
0.084,0.9132167
0.083,0.9159167
0.082,0.9214250
0.081,0.9183250
0.080,0.9207583
0.079,0.9204417
0.078,0.9229083
0.077,0.9252833
0.076,0.9219333
0.075,0.9244083
0.074,0.9216250
0.073,0.9317833
0.072,0.9283417
0.071,0.9310333
0.070,0.9345500
0.069,0.9314917
0.068,0.9329250
0.067,0.9352333
0.066,0.9372167
0.065,0.9326583
0.064,0.9368083
0.063,0.9408500
0.062,0.9410000
0.061,0.9370250
0.060,0.9380333
0.059,0.9451250
0.058,0.9432500
0.057,0.9440500
0.056,0.9424500
0.055,0.9425500
0.054,0.9419583
0.053,0.9464083
0.052,0.9517417
0.051,0.9497083
0.050,0.9550000
0.049,0.9505500
0.048,0.9512083
0.047,0.9504083
0.046,0.9520917
0.045,0.9546667
0.044,0.9539833
0.043,0.9563250
0.042,0.9603500
0.041,0.9571833
0.040,0.9617667
0.039,0.9636750
0.038,0.9622917
0.037,0.9615167
0.036,0.9651083
0.035,0.9639083
0.034,0.9643750
0.033,0.9731833
0.032,0.9720417
0.031,0.9698917
0.030,0.9666333
0.029,0.9727167
0.028,0.9714417
0.027,0.9738167
0.026,0.9686250
0.025,0.9780417
0.024,0.9785333
0.023,0.9748917
0.022,0.9801417
0.021,0.9778583
0.020,0.9818000
0.019,0.9823000
0.018,0.9803083
0.017,0.9821667
0.016,0.9851833
0.015,0.9859250
0.014,0.9906167
0.013,0.9836917
0.012,0.9862083
0.011,0.9871833
0.010,0.9897583
0.009,0.9900917
0.008,0.9933917
0.007,0.9917083
0.006,0.9957083
0.005,0.9919500
0.004,0.9970667
0.003,0.9953417
0.002,0.9959833
0.001,0.9993250
0.000,1.0020333
0.001,1.0005083
0.002,0.9968167
0.003,0.9958167
0.004,0.9969167
0.005,0.9927833
0.006,0.9920333
0.007,0.9914500
0.008,0.9979167
0.009,0.9909500
0.010,0.9958417
0.011,0.9868917
0.012,0.9861500
0.013,0.9871833
0.014,0.9835000
0.015,0.9869417
0.016,0.9829083
0.017,0.9855500
0.018,0.9832000
0.019,0.9782000
0.020,0.9790500
0.021,0.9817417
0.022,0.9747750
0.023,0.9743250
0.024,0.9749750
0.025,0.9750417
0.026,0.9703583
0.027,0.9691750
0.028,0.9721833
0.029,0.9695417
0.030,0.9684250
0.031,0.9677250
0.032,0.9658167
0.033,0.9687667
0.034,0.9651667
0.035,0.9651167
0.036,0.9628583
0.037,0.9631750
0.038,0.9614750
0.039,0.9608250
0.040,0.9593417
0.041,0.9594250
0.042,0.9583083
0.043,0.9546750
0.044,0.9569250
0.045,0.9550000
0.046,0.9556917
0.047,0.9543083
0.048,0.9521750
0.049,0.9535750
0.050,0.9480833
0.051,0.9487083
0.052,0.9470083
0.053,0.9485167
0.054,0.9436083
0.055,0.9465417
0.056,0.9479833
0.057,0.9450917
0.058,0.9416167
0.059,0.9407417
0.060,0.9410583
0.061,0.9398333
0.062,0.9370333
0.063,0.9329917
0.064,0.9353250
0.065,0.9362833
0.066,0.9334500
0.067,0.9348250
0.068,0.9348667
0.069,0.9321917
0.070,0.9302833
0.071,0.9271333
0.072,0.9315667
0.073,0.9273000
0.074,0.9239583
0.075,0.9221083
0.076,0.9245583
0.077,0.9240250
0.078,0.9280250
0.079,0.9212167
0.080,0.9202333
0.081,0.9164500
0.082,0.9174417
0.083,0.9191583
0.084,0.9144583
0.085,0.9139250
0.086,0.9102833
0.087,0.9148750
0.088,0.9129833
0.089,0.9108083
0.090,0.9071500
0.091,0.9094583
0.092,0.9105417
0.093,0.9064833
0.094,0.9067167
0.095,0.9062083
0.096,0.9061333
0.097,0.9024250
0.098,0.9001333
0.099,0.9057000
0.100,0.8981000
0.101,0.9018000
0.102,0.8961667
0.103,0.8973833
0.104,0.8994917
0.105,0.8989667
0.106,0.8956083
0.107,0.8945167
0.108,0.8934833
0.109,0.8906833
0.110,0.8877667
0.111,0.8906250
0.112,0.8887167
0.113,0.8899750
0.114,0.8892583
0.115,0.8866250
0.116,0.8878417
0.117,0.8854417
0.118,0.8831333
0.119,0.8817667
0.120,0.8803333
0.121,0.8790500
0.122,0.8756083
0.123,0.8810250
0.124,0.8759667
0.125,0.8758250
0.126,0.8759417
0.127,0.8748000
0.128,0.8736917
0.129,0.8698583
0.130,0.8723917
0.131,0.8677250
0.132,0.8723500
0.133,0.8654750
0.134,0.8676750
0.135,0.8647833
0.136,0.8628250
0.137,0.8650083
0.138,0.8656500
0.139,0.8621000
0.140,0.8657833
0.141,0.8580417
0.142,0.8609583
0.143,0.8598833
0.144,0.8543667
0.145,0.8561500
0.146,0.8573833
0.147,0.8535583
0.148,0.8511250
0.149,0.8534167
0.150,0.8527750
0.151,0.8497417
0.152,0.8515083
0.153,0.8484167
0.154,0.8471167
0.155,0.8426417
0.156,0.8431583
0.157,0.8468417
0.158,0.8412750
0.159,0.8434417
0.160,0.8404083
0.161,0.8378833
0.162,0.8391583
0.163,0.8378583
0.164,0.8355000
0.165,0.8397500
0.166,0.8356083
0.167,0.8355583
0.168,0.8333333
0.169,0.8292667
0.170,0.8331500
0.171,0.8334417
0.172,0.8289583
0.173,0.8277000
0.174,0.8249750
0.175,0.8254167
0.176,0.8255667
0.177,0.8247667
0.178,0.8241083
0.179,0.8249250
0.180,0.8208917
0.181,0.8159833
0.182,0.8177833
0.183,0.8177083
0.184,0.8177167
0.185,0.8173750
0.186,0.8169833
0.187,0.8132750
0.188,0.8171000
0.189,0.8102917
0.190,0.8062500
0.191,0.8123667
0.192,0.8106000
0.193,0.8041083
0.194,0.8062083
0.195,0.8076167
0.196,0.8033000
0.197,0.8003917
0.198,0.8034833
0.199,0.7997167
0.200,0.8014750
0.201,0.8020417
0.202,0.7984500
0.203,0.7960667
0.204,0.7943583
0.205,0.7907500
0.206,0.7950000
0.207,0.7966833
0.208,0.7950250
0.209,0.7946333
0.210,0.7868250
0.211,0.7891000
0.212,0.7916000
0.213,0.7898750
0.214,0.7856583
0.215,0.7887417
0.216,0.7884000
0.217,0.7852250
0.218,0.7814917
0.219,0.7853750
0.220,0.7782333
0.221,0.7826917
0.222,0.7804250
0.223,0.7822667
0.224,0.7816667
0.225,0.7730167
0.226,0.7745667
0.227,0.7712583
0.228,0.7722417
0.229,0.7681917
0.230,0.7703250
0.231,0.7689917
0.232,0.7723917
0.233,0.7702583
0.234,0.7664833
0.235,0.7713417
0.236,0.7704750
0.237,0.7681750
0.238,0.7662833
0.239,0.7649167
0.240,0.7598333
0.241,0.7652333
0.242,0.7609333
0.243,0.7544167
0.244,0.7526917
0.245,0.7532500
0.246,0.7555000
0.247,0.7529250
0.248,0.7548500
0.249,0.7536750
0.250,0.7514333
0.251,0.7489250
0.252,0.7483083
0.253,0.7492500
0.254,0.7488417
0.255,0.7481500
0.256,0.7489750
0.257,0.7467250
0.258,0.7474250
0.259,0.7456167
0.260,0.7427083
0.261,0.7425667
0.262,0.7428500
0.263,0.7396083
0.264,0.7395833
0.265,0.7368333
0.266,0.7322167
0.267,0.7331750
0.268,0.7281083
0.269,0.7315250
0.270,0.7305750
0.271,0.7352167
0.272,0.7251417
0.273,0.7276500
0.274,0.7250167
0.275,0.7281167
0.276,0.7304333
0.277,0.7249333
0.278,0.7242583
0.279,0.7206333
0.280,0.7180250
0.281,0.7211583
0.282,0.7246083
0.283,0.7161167
0.284,0.7138667
0.285,0.7165917
0.286,0.7182750
0.287,0.7137583
0.288,0.7141833
0.289,0.7061250
0.290,0.7075000
0.291,0.7156167
0.292,0.7119250
0.293,0.7061250
0.294,0.7049833
0.295,0.7011750
0.296,0.7029583
0.297,0.7041250
0.298,0.7005417
0.299,0.7027083
0.300,0.7020083
0.301,0.6975667
0.302,0.6943167
0.303,0.6970667
0.304,0.6924417
0.305,0.6880833
0.306,0.6933833
0.307,0.6897000
0.308,0.6929583
0.309,0.6934167
0.310,0.6871917
0.311,0.6906417
0.312,0.6894167
0.313,0.6850167
0.314,0.6849917
0.315,0.6833333
0.316,0.6842750
0.317,0.6825750
0.318,0.6816667
0.319,0.6809667
0.320,0.6796333
0.321,0.6819667
0.322,0.6797000
0.323,0.6745000
0.324,0.6732000
0.325,0.6729167
0.326,0.6746000
0.327,0.6755417
0.328,0.6727583
0.329,0.6679083
0.330,0.6706417
0.331,0.6606083
0.332,0.6710667
0.333,0.6628917
0.334,0.6649000
0.335,0.6632333
0.336,0.6590000
0.337,0.6549333
0.338,0.6627750
0.339,0.6584083
0.340,0.6523667
0.341,0.6534667
0.342,0.6585167
0.343,0.6558750
0.344,0.6537833
0.345,0.6517583
0.346,0.6465833
0.347,0.6467500
0.348,0.6553583
0.349,0.6528583
0.350,0.6394333
0.351,0.6400000
0.352,0.6412583
0.353,0.6368333
0.354,0.6362750
0.355,0.6399917
0.356,0.6387167
0.357,0.6444667
0.358,0.6449667
0.359,0.6416917
0.360,0.6438667
0.361,0.6335000
0.362,0.6350667
0.363,0.6356167
0.364,0.6276333
0.365,0.6277000
0.366,0.6309917
0.367,0.6342417
0.368,0.6255667
0.369,0.6214583
0.370,0.6215167
0.371,0.6161333
0.372,0.6208250
0.373,0.6171333
0.374,0.6111083
0.375,0.6124167
0.376,0.6094750
0.377,0.6069333
0.378,0.6150083
0.379,0.6104917
0.380,0.6135083
0.381,0.6128000
0.382,0.5993250
0.383,0.6008083
0.384,0.6047167
0.385,0.6070833
0.386,0.6020583
0.387,0.6006583
0.388,0.5943167
0.389,0.5973167
0.390,0.5977500
0.391,0.5960250
0.392,0.5963083
0.393,0.5943417
0.394,0.5905833
0.395,0.5895917
0.396,0.5848917
0.397,0.5817167
0.398,0.5819833
0.399,0.5838250
