0.428,0,0.500133
0.4281,0,0.5328
0.4282,0,0.532267
0.4283,0,0.552667
0.4284,0,0.558
0.4285,0,0.539867
0.4286,0,0.5484
0.4287,0,0.5068
0.4288,0,0.511733
0.4289,0,0.5124
0.429,0,0.5528
0.4291,0,0.540533
0.4292,0,0.546533
0.4293,0,0.555067
0.4294,0,0.539333
0.4295,0,0.554667
0.4296,0,0.5448
0.4297,0,0.5164
0.4298,0,0.5156
0.4299,0,0.539867
0.43,0,0.4864
0.4301,0,0.4692
0.4302,0,0.536267
0.4303,0,0.469867
0.4304,0,0.5204
0.4305,0,0.5124
0.4306,0,0.534667
0.4307,0,0.504133
0.4308,0,0.5336
0.4309,0,0.551733
0.431,0,0.513733
0.4311,0,0.4632
0.4312,0,0.503733
0.4313,0,0.522
0.4314,0,0.521733
0.4315,0,0.522533
0.4316,0,0.538667
0.4317,0,0.5224
0.4318,0,0.506267
0.4319,0,0.534133
0.432,0,0.503333
0.4321,0,0.533333
0.4322,0,0.516667
0.4323,0,0.5148
0.4324,0,0.51
0.4325,0,0.526133
0.4326,0,0.511867
0.4327,0,0.5168
0.4328,0,0.510933
0.4329,0,0.505733
0.433,0,0.540133
0.4331,0,0.527067
0.4332,0,0.5436
0.4333,0,0.509867
0.4334,0,0.554133
0.4335,0,0.5156
0.4336,0,0.51
0.4337,0,0.552933
0.4338,0,0.493867
0.4339,0,0.5444
0.434,0,0.503467
0.4341,0,0.521333
0.4342,0,0.471067
0.4343,0,0.528133
0.4344,0,0.516667
0.4345,0,0.527067
0.4346,0,0.4944
0.4347,0,0.543733
0.4348,0,0.527333
0.4349,0,0.507067
0.435,0,0.4884
0.4351,0,0.519467
0.4352,0,0.525867
0.4353,0,0.5356
0.4354,0,0.513733
0.4355,0,0.497067
0.4356,0,0.5512
0.4357,0,0.4992
0.4358,0,0.4852
0.4359,0,0.5236
0.436,0,0.5064
0.4361,0,0.491867
0.4362,0,0.0617333
0.4363,0,0.520667
0.4364,0,0.0746667
0.4365,0,0.4844
0.4366,0,0.5156
0.4367,0,0.514
0.4368,0,0.509467
0.4369,0,0.508933
0.437,0,0.516533
0.4371,0,0.107067
0.4372,0,0.0716
0.4373,0,0.531067
0.4374,0,0.1364
0.4375,0,0.1112
0.4376,0,0.0636
0.4377,0,0.0597333
0.4378,0,0.511333
0.4379,0,0.068
0.438,0,0.1044
0.4381,0,0.512667
0.4382,0,0.118133
0.4383,0,0.07
0.4384,0,0.0818667
0.4385,0,0.125467
0.4386,0,0.555467
0.4387,0,0.0829333
0.4388,0,0.0941333
0.4389,0,0.0830667
0.439,0,0.5056
0.4391,0,0.111333
0.4392,0,0.1024
0.4393,0,0.0505333
0.4394,0,0.0998667
0.4395,0,0.0804
0.4396,0,0.109733
0.4397,0,0.1128
0.4398,0,0.0818667
0.4399,0,0.0798667
0.44,0,0.1244
0.4401,0,0.128667
0.4402,0,0.0758667
0.4403,0,0.0437333
0.4404,0,0.1112
0.4405,0,0.0822667
0.4406,0,0.103333
0.4407,0,0.0996
0.4408,0,0.0758667
0.4409,0,0.0926667
0.441,0,0.0904
0.4411,0,0.0421333
0.4412,0,0.102933
0.4413,0,0.0705333
0.4414,0,0.0766667
0.4415,0,0.0706667
0.4416,0,0.0796
0.4417,0,0.082
0.4418,0,0.110133
0.4419,0,0.0746667
0.442,0,0.1228
0.4421,0,0.0857333
0.4422,0,0.0657333
0.4423,0,0.0718667
0.4424,0,0.0521333
0.4425,0,0.0641333
0.4426,0,0.0525333
0.4427,0,0.104667
0.4428,0,0.105333
0.4429,0,0.0814667
0.443,0,0.0761333
0.4431,0,0.0416
0.4432,0,0.0690667
0.4433,0,0.0570667
0.4434,0,0.0637333
0.4435,0,0.0465333
0.4436,0,0.1032
0.4437,0,0.0577333
0.4438,0,0.1028
0.4439,0,0.105067
0.444,0,0.0649333
0.4441,0,0.0681333
0.4442,0,0.044
0.4443,0,0.0758667
0.4444,0,0.0753333
0.4445,0,0.0918667
0.4446,0,0.0732
0.4447,0,0.0426667
0.4448,0,0.072
0.4449,0,0.094
0.445,0,0.0434667
0.4451,0,0.0744
0.4452,0,0.0490667
0.4453,0,0.0685333
0.4454,0,0.0521333
0.4455,0,0.0545333
0.4456,0,0.0693333
0.4457,0,0.0842667
0.4458,0,0.0649333
0.4459,0,0.0492
0.446,0,0.102
0.4461,0,0.0794667
0.4462,0,0.0768
0.4463,0,0.0854667
0.4464,0,0.0597333
0.4465,0,0.0964
0.4466,0,0.0505333
0.4467,0,0.0797333
0.4468,0,0.0894667
0.4469,0,0.0969333
0.447,0,0.0813333
0.4471,0,0.1272
0.4472,0,0.0842667
0.4473,0,0.0804
0.4474,0,0.066
0.4475,0,0.0741333
0.4476,0,0.0688
0.4477,0,0.0709333
0.4478,0,0.0624
0.4479,0,0.0334667
0.448,0,0.0697333
