0.338,0,0.690329
0.339,0,0.652263
0.34,0,0.6893
0.341,0,0.709877
0.342,0,0.654321
0.343,0,0.684156
0.344,0,0.653292
0.345,0,0.703704
0.346,0,0.659465
0.347,0,0.670782
0.348,0,0.592593
0.349,0,0.670782
0.35,0,0.671811
0.351,0,0.626543
0.352,0,0.588477
0.353,0,0.624486
0.354,0,0.628601
0.355,0,0.579218
0.356,0,0.528807
0.357,0,0.693416
0.358,0,0.72428
0.359,0,0.539095
0.36,0,0.662551
0.361,0,0.694444
0.362,0,0.590535
0.363,0,0.710905
0.364,0,0.664609
0.365,0,0.665638
0.366,0,0.591564
0.367,0,0.611111
0.368,0,0.626543
0.369,0,0.680041
0.37,0,0.567901
0.371,0,0.639918
0.372,0,0.614198
0.373,0,0.602881
0.374,0,0.664609
0.375,0,0.618313
0.376,0,0.639918
0.377,0,0.661523
0.378,0,0.610082
0.379,0,0.565844
0.38,0,0.61214
0.381,0,0.632716
0.382,0,0.58642
0.383,0,0.618313
0.384,0,0.56893
0.385,0,0.583333
0.386,0,0.580247
0.387,0,0.616255
0.388,0,0.609053
0.389,0,0.489712
0.39,0,0.576132
0.391,0,0.51749
0.392,0,0.538066
0.393,0,0.670782
0.394,0,0.515432
0.395,0,0.57716
0.396,0,0.598765
0.397,0,0.548354
0.398,0,0.502058
0.399,0,0.58642
0.4,0,0.58642
0.401,0,0.554527
0.402,0,0.609053
0.403,0,0.502058
0.404,0,0.59465
0.405,0,0.541152
0.406,0,0.533951
0.407,0,0.505144
0.408,0,0.518519
0.409,0,0.554527
0.41,0,0.555556
0.411,0,0.587449
0.412,0,0.49177
0.413,0,0.580247
0.414,0,0.548354
0.415,0,0.514403
0.416,0,0.548354
0.417,0,0.470165
0.418,0,0.567901
0.419,0,0.466049
0.42,0,0.565844
0.421,0,0.526749
0.422,0,0.483539
0.423,0,0.54321
0.424,0,0.504115
0.425,0,0.409465
0.426,0,0.544239
0.427,0,0.0401235
0.428,0,0.480453
0.429,0,0.490741
0.43,0,0.109053
0.431,0,0.110082
0.432,0,0.446502
0.433,0,0.0401235
0.434,0,0.516461
0.435,0,0.0761317
0.436,0,0.122428
0.437,0,0.0452675
0.438,0,0.0833333
0.439,0,0.590535
0.44,0,0.0699588
0.441,0,0.26749
0.442,0,0.0493827
0.443,0,0.0360082
0.444,0,0.0823045
0.445,0,0.152263
0.446,0,0.0555556
0.447,0,0.0349794
0.448,0,0.100823
0.449,0,0.0534979
0.45,0,0.0195473
0.451,0,0.0195473
0.452,0,0.0288066
0.453,0,0.0493827
0.454,0,0.0884774
0.455,0,0.0380658
0.456,0,0.0411523
0.457,0,0.0257202
0.458,0,0.058642
0.459,0,0.095679
0.46,0,0.0308642
0.461,0,0.1893
0.462,0,0.0545267
0.463,0,0.0123457
0.464,0,0.0462963
0.465,0,0.0113169
0.466,0,0.12037
0.467,0,0.0401235
0.468,0,0.0452675
0.469,0,0.0442387
0.47,0,0.0195473
0.471,0,0.0421811
0.472,0,0.0380658
0.473,0,0.117284
0.474,0,0.0967078
0.475,0,0.0205761
0.476,0,0.037037
0.477,0,0.0216049
0.478,0,0.063786
0.479,0,0
0.48,0,0.0781893
0.481,0,0.0329218
0.482,0,0.00514403
0.483,0,0.026749
0.484,0,0.118313
0.485,0,0.0298354
0.486,0,0.0329218
0.487,0,0.0205761
0.488,0,0.06893
0.489,0,0.0195473
0.49,0,0
0.491,0,0.0524691
0.492,0,0.0740741
0.493,0,0.00925926
0.494,0,0.0771605
0.495,0,0.00720165
0.496,0,0.0133745
0.497,0,0.0174897
0.498,0,0.0185185
0.499,0,0.0751029
0.5,0,0.0144033
0.501,0,0
0.502,0,0.00823045
0.503,0,0.0154321
0.504,0,0.0576132
0.505,0,0.0164609
0.506,0,0.0277778
0.507,0,0
0.508,0,0.0246914
0.509,0,0.00411523
0.51,0,0.00823045
0.511,0,0.00617284
0.512,0,0
0.513,0,0.0226337
0.514,0,0.00102881
0.515,0,0
0.516,0,0.0864198
0.517,0,0.0298354
0.518,0,0.0483539
0.519,0,0.063786
0.52,0,0.0164609
0.521,0,0
0.522,0,0.0174897
0.523,0,0.00308642
0.524,0,0.0308642
0.525,0,0.0555556
0.526,0,0.0277778
0.527,0,0
0.528,0,0.0164609
0.529,0,0
0.53,0,0.0113169
0.531,0,0.0740741
0.532,0,0
0.533,0,0.0236626
0.534,0,0
0.535,0,0.0226337
0.536,0,0
0.537,0,0
0.538,0,0
